EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
866146,MARSHALL CO.,BENTON,1/11/2020,542,Tornado, ,1,0,0,30000,0,KY,CST-6, ,144298,C,157,PAH,0,0,NWS Storm Survey, ,2.34,25,2,SW,1,NNW,BENTON,36.8522,-88.3787,36.8817,-88.3578,"The tornado touched down near the U.S. 641 exit of Interstate 69 and moved north northeast. This tornado passed just beyond the northwestern outskirts of Benton, sparing the city from significant damage. Numerous trees were snapped or uprooted along the path. One barn had the roof blown off. There was other straight line wind damage in the immediate area. Peak winds in the tornado were estimated near 90 mph.","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",156
874951,PRENTISS CO.,FRANKSTOWN,1/11/2020,648,Tornado, ,1,0,0,125000,0,MS,CST-6, ,145635,C,117,MEG,0,0,NWS Storm Survey, ,4.09,100,5,SSW,2,S,WHEELER,34.5092,-88.6488,34.5483,-88.5949,"This tornado tracked from Lee County. Many trees were uprooted in Baldwyn, with a few trees falling on houses. The tornado damaged the roof of the high school and an industrial building on the northeast side of town. The last observed damage was to trees south of the Wheeler community. Peak winds were estimated at 90 mph. A total of 54 homes and five apartments were damaged by tornadoes and straight-line winds on this date across Prentiss County.","A cold season quasi-linear convective system (QLCS) moved across the Mid-South during the overnight and early morning hours Saturday, January 11, 2020. Strong southerly winds drew unseasonably warm, moist air northward into the region ahead of a cold front. Early morning temperatures were in the upper 60s and lower 70s with dewpoints in the upper 60s. This aided in the development of uncapped surface-based instability that was more than sufficient to maintain the QLCS. A strengthening  shortwave trough was lifting northeastward across the Ozarks during the event resulting in strengthing wind fields and ample wind shear.  The QLCS evolved into a Line Echo Wave Pattern (LEWP) with several persistent mesovortices across north Mississippi and a few transient mesovortices farther north into west Tennessee. Widespread damaging wind was observed across the entire County Warning Area (CWA) along with 13 tornadoes. In addition to the severe weather potential, heavy rainfall was a noted threat. Isolated flash flooding did occur with this system.",160
866147,TRIGG CO.,FENTON,1/11/2020,650,Tornado, ,1,0,0,80000,0,KY,CST-6, ,144298,C,221,PAH,0,0,NWS Storm Survey, ,4.48,75,4,SSE,2,NNW,LAUREL FURNACE,36.72,-88.07,36.73,-87.99,"The tornado occurred in heavily wooded terrain on federally protected land. The tornado touched down in the Redd Hollow area (west of the Trace Highway) in the Land Between The Lakes National Recreation Area. Damage continued east to just south of the Wranglers Campground. The tornado could have crossed into Lake Barkley and Donaldson Creek, but no evidence was found further east. The heaviest area of damage was south of Wranglers Campground, where many dozens of trees were snapped and uprooted. Just south of the track, a microburst occurred where many trees were snapped and uprooted. Peak winds in this tornado were estimated near 105 mph.","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",161
874952,PRENTISS CO.,BOONEVILLE,1/11/2020,656,Tornado, ,1,0,0,75000,0,MS,CST-6, ,145635,C,117,MEG,0,0,NWS Storm Survey, ,8.22,150,4,SSE,1,NNW,ALTITUDE,34.5963,-88.5353,34.6864,-88.441,"The first damage was observed in the Hurricane Creek vicinity. As the tornado crossed County Road 5040, it damaged a large barn, two mobile homes, and a residence. The tornado damaged additional mobile homes along County Road 3040 and damaged several buildings at a lumber processing facility. The last damage was observed along County Road 1371.  Peak winds were estimated at 90 mph. A total of 54 homes and five apartments were damaged by tornadoes and straight-line winds on this date across Prentiss County.","A cold season quasi-linear convective system (QLCS) moved across the Mid-South during the overnight and early morning hours Saturday, January 11, 2020. Strong southerly winds drew unseasonably warm, moist air northward into the region ahead of a cold front. Early morning temperatures were in the upper 60s and lower 70s with dewpoints in the upper 60s. This aided in the development of uncapped surface-based instability that was more than sufficient to maintain the QLCS. A strengthening  shortwave trough was lifting northeastward across the Ozarks during the event resulting in strengthing wind fields and ample wind shear.  The QLCS evolved into a Line Echo Wave Pattern (LEWP) with several persistent mesovortices across north Mississippi and a few transient mesovortices farther north into west Tennessee. Widespread damaging wind was observed across the entire County Warning Area (CWA) along with 13 tornadoes. In addition to the severe weather potential, heavy rainfall was a noted threat. Isolated flash flooding did occur with this system.",162
866222,CALDWELL CO.,HOPSON,1/11/2020,705,Tornado, ,1,0,0,100000,0,KY,CST-6, ,144298,C,33,PAH,0,0,NWS Storm Survey, ,7.18,250,1,WNW,3,SE,FRIENDSHIP,36.9862,-87.8431,37.02,-87.72,"The tornado touched down on Highway 514 near Highway 139. Partial roof damage was reported to three homes. At least a half dozen barns or outbuildings were damaged or destroyed, mostly in the Caldwell County portion of the track. Four wooden high tension power poles were taken down. At least dozens of trees were snapped or uprooted. Peak winds were estimated near 100 mph. The tornado continued east into Christian County.","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",164
874953,PRENTISS CO.,CLAIRE,1/11/2020,708,Tornado, ,1,0,0,15000,0,MS,CST-6, ,145635,C,117,MEG,0,0,NWS Storm Survey, ,2.74,120,4,W,2,NW,CLAIRE,34.7276,-88.3934,34.7555,-88.3591,This tornado produced minor roof damage and uprooted trees along County Road 1401. It damaged trees along Highway 356 to the west of Highway 365. The tornado then crossed into Tishomingo County. A total of 54 homes and five apartments were damaged by tornadoes and straight-line winds on this date across Prentiss County.,"A cold season quasi-linear convective system (QLCS) moved across the Mid-South during the overnight and early morning hours Saturday, January 11, 2020. Strong southerly winds drew unseasonably warm, moist air northward into the region ahead of a cold front. Early morning temperatures were in the upper 60s and lower 70s with dewpoints in the upper 60s. This aided in the development of uncapped surface-based instability that was more than sufficient to maintain the QLCS. A strengthening  shortwave trough was lifting northeastward across the Ozarks during the event resulting in strengthing wind fields and ample wind shear.  The QLCS evolved into a Line Echo Wave Pattern (LEWP) with several persistent mesovortices across north Mississippi and a few transient mesovortices farther north into west Tennessee. Widespread damaging wind was observed across the entire County Warning Area (CWA) along with 13 tornadoes. In addition to the severe weather potential, heavy rainfall was a noted threat. Isolated flash flooding did occur with this system.",165
874954,TISHOMINGO CO.,HOLTS SPUR,1/11/2020,711,Tornado, ,1,0,0,75000,0,MS,CST-6, ,145635,C,141,MEG,0,0,NWS Storm Survey, ,2.97,120,1,SSW,1,NNE,HOLTS,34.7555,-88.3591,34.7862,-88.3226,The tornado strengthened as it crossed into Tishomingo County from Prentiss County causing its most significant damage along Highway 365. The tornado damaged several homes and storage buildings before dissipating near the Tennessee-Tombigbee Waterway. Peak winds were estimated at 100 mph.,"A cold season quasi-linear convective system (QLCS) moved across the Mid-South during the overnight and early morning hours Saturday, January 11, 2020. Strong southerly winds drew unseasonably warm, moist air northward into the region ahead of a cold front. Early morning temperatures were in the upper 60s and lower 70s with dewpoints in the upper 60s. This aided in the development of uncapped surface-based instability that was more than sufficient to maintain the QLCS. A strengthening  shortwave trough was lifting northeastward across the Ozarks during the event resulting in strengthing wind fields and ample wind shear.  The QLCS evolved into a Line Echo Wave Pattern (LEWP) with several persistent mesovortices across north Mississippi and a few transient mesovortices farther north into west Tennessee. Widespread damaging wind was observed across the entire County Warning Area (CWA) along with 13 tornadoes. In addition to the severe weather potential, heavy rainfall was a noted threat. Isolated flash flooding did occur with this system.",166
866223,CHRISTIAN CO.,HAWKINS,1/11/2020,714,Tornado, ,1,0,0,50000,0,KY,CST-6, ,144298,C,47,PAH,0,0,NWS Storm Survey, ,2.84,250,3,WSW,0,N,HAWKINS,37.02,-87.72,37.03,-87.67,"The tornado entered Christian County from Caldwell County just south of Highway 91. At least a half dozen barns or outbuildings were damaged or destroyed, mostly in the Caldwell County portion of the track. At least dozens of trees were snapped or uprooted. The tornado path ended at the southern boundary of the Pennyrile Forest State Resort Park. Peak winds were estimated near 100 mph.","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",168
866161,CHRISTIAN CO.,HAWKINS,1/11/2020,716,Tornado, ,1,0,0,80000,0,KY,CST-6, ,144298,C,47,PAH,0,0,NWS Storm Survey, ,3.08,175,2,NW,1,ESE,MACEDONIA,37.05,-87.7,37.07,-87.65,"The tornado crossed over from Caldwell County. Most of the Christian County portion of the path was in the Pennyrile Forest State Resort Park, where hundreds of trees were snapped or uprooted. Peak winds were estimated near 95 mph.","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",169
866156,CHRISTIAN CO.,MACEDONIA,1/11/2020,719,Tornado, ,1,0,0,80000,0,KY,CST-6, ,144298,C,47,PAH,0,0,NWS Storm Survey, ,2.98,200,2,SSE,3,E,MACEDONIA,37.0565,-87.6518,37.087,-87.6134,"The tornado touched down in the Pennyrile Forest State Resort Park. Over half of its path was in the park. After leaving the park, the tornado crossed Highway 109. A few barns were damaged or blown down. A couple houses sustained loss of shingles. At least dozens of trees were uprooted or snapped. Peak winds were estimated near 95 mph.","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",171
866150,CHRISTIAN CO.,HOWELL,1/11/2020,734,Tornado, ,1,0,0,250000,0,KY,CST-6, ,144298,C,47,PAH,0,0,NWS Storm Survey, ,10.94,100,1,ESE,2,NW,PEMBROKE,36.6912,-87.5107,36.8064,-87.3752,"The tornado touched down on the northern perimeter of the Fort Campbell military base and proceeded northeast across U.S. Highway 41. Trees were uprooted and snapped along the path. Several barns were damaged or destroyed, including one that had its roof thrown several hundred yards into trees. Power lines were downed, and 13 empty rail cars were tipped over along the path. A couple of homes received some minor damage. The tornado lifted just northwest of Pembroke. Peak winds were estimated near 100 mph.","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",172
866151,CHRISTIAN CO.,CASKY,1/11/2020,740,Tornado, ,1,0,0,15000,0,KY,CST-6, ,144298,C,47,PAH,0,0,NWS Storm Survey, ,2.61,50,1,WSW,2,ENE,CASKY,36.8143,-87.4434,36.8313,-87.4013,This tornado crossed U.S. Highway 41 about four miles southeast of Hopkinsville. Several trees were snapped along the path. One barn received some partial damage to its roof. Peak winds were estimated near 95 mph.,"An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.",173
870481,CULLMAN CO.,JEPPA,1/11/2020,1313,Tornado, ,1,0,0,0,0,AL,CST-6, ,144015,C,43,HUN,0,0,NWS Storm Survey, ,0.58,60,0,W,0,NNE,JEPPA,34.3,-86.5571,34.3037,-86.5481,"The tornado caused damage to structures, and numerous trees were snapped or uprooted along Highway 69, landing on a few homes.  Tornado damage was rated up to EF-1 in the city of Joppa, with wind speeds of 100 mph. Trees were snapped and |uprooted along Highway 69, causing minor structural damage.","A long-lived quasi-linear convective system moved into northwest Alabama between 6 and 9 AM, and gradually tracked east across the remainder of north Alabama through the midday and early afternoon hours.  In advance of the line, strong southerly winds of 30 to 40 mph with gusts over 45 mph were reported.  In some cases, trees and power lines were knocked down with these non-thunderstorm winds.  The line of thunderstorms yielded numerous reports of thunderstorm wind damage, including trees and power lines being knocked down, along with some structural damage.  A few weather stations measured wind gusts of 58 mph or higher as well.  Storm surveys revealed 3 separate tornadoes: 1 EF0 and 1 EF1 in Cullman County,  and 1 EF2 in Marshall County.  Intense rainfall in a short period of time resulted in a few reports of brief flash flooding in northwest Alabama.",177
871630,BARBOUR CO.,BAKERHILL,1/11/2020,1633,Tornado, ,1,0,0,0,0,AL,CST-6, ,145154,C,5,BMX,0,0,NWS Storm Survey, ,5.8,275,1,SSW,3,NE,SANDY PT,31.7633,-85.31,31.8093,-85.2285,"National Weather Service meteorologists surveyed damage in southeast Barbour County and determined that it was consistent with an EF1 tornado, with maximum sustained winds near 88 mph.||The tornado touched down near Threatt Road (County Road 18) just southwest of the town of Bakerhill. One tree was uprooted, and a dead tree was snapped at the starting point. The tornado tracked northeast over County Road 79 where several trees were snapped and uprooted. The tornado continued northeast where it crossed Highway 131. At this location vinyl siding was torn off the right side of a single family brick home. Near the home, there was debris including tin sheathing from a destroyed outbuilding, along with many snapped and uprooted trees. The tornado continued northeast and crossed Five Mile Road (County Road 36) where more trees were uprooted near and just north of Christian Grove Church. The tornado lifted east of Five Mile Road over an open field.","A dynamic storm system brought severe thunderstorms to a large part of Central Alabama on January 11th.  Deep southerly flow brought rich Gulf moisture northward into Alabama. Anomalously high surface temperatures and moisture content was present in the developing warm sector ahead of the storm system. A line of strong to severe thunderstorms developed ahead of a cold front and moved into west central Alabama late in the morning. The line of storms quickly moved through Central Alabama and exited southeastern areas around sunset.||Although not every location experienced severe weather, widespread wind gusts of 40 to 60 mph were observed along the QLCS. Trees were snapped off or uprooted in numerous locations. Many homes, automobiles, and outbuildings were damaged or destroyed. Several locations likely received straight-line wind gusts of 75 to 80 mph.",179
875804,UPSON CO.,HENDRICKS,1/11/2020,1748,Tornado, ,1,0,0,200000,0,GA,EST-5, ,145804,C,293,FFC,0,0,NWS Storm Survey, ,0.34,100,3,WSW,3,WSW,HENDRICKS,32.9134,-84.5255,32.9147,-84.5198,"A National Weather Service survey team found that an EF-1 tornado with peak winds of 90 mph and a maximum path width of 100 yards began along the Flint River on the Meriwether-Upson County line south-southeast of Woodbury. The tornado traveled about a third of a mile along the north shore of the river in Upson County with no damage on the Meriwether County side of the river. Approximately 100 trees and several power poles were snapped or blown down. A camper was blown over and a boat was blown into a tree. A home along the river was knocked off of its stilts and destroyed by a large tree falling on it. At least one other home sustained damage from falling trees. [01/11/20: Tornado #3, County #1/1, EF-1, Upson, 2020:003].",A strong cold front associated with a deep upper-level trough moved through the region. A line of strong to severe thunderstorms ahead of the cold front swept into northwest Georgia during the afternoon and progressed southeastward across north and central Georgia through the late afternoon into the evening before weakening and pushing into south Georgia and the Carolinas during the early morning hours. Numerous reports of damaging thunderstorm winds and a few isolated tornadoes were received.,183
874690,SIMPSON CO.,MARTINVILLE,2/5/2020,1457,Tornado, ,1,0,0,200000,0,MS,CST-6, ,144515,C,127,JAN,0,0,NWS Storm Survey, ,6.17,150,1,S,6,ENE,MARTINVILLE,31.9546,-89.752,32.0055,-89.6654,"This tornado touched down in a pasture just west of Highway 541 where a few trees were uprooted. Very minor tree damage was noted initially as it crossed roads and just past Highway 540. Damage increased as it crossed Cole Road where a few more trees were uprooted. As the tornado approached and crossed Bill Collins Road, it increased and reached peak intensity of EF1 with 100 mph. Here, multiple hardwood trees were uprooted. Two homes sustained moderate roof damage along with one shed having nearly all of the tin torn off the roof. In this area, a home had a large window blown out and a car port destroyed. In the carport a car was rolled along with an RV and each vehicle was destroyed. Additional trees were uprooted and snapped just to the north of Highway 540. Along Vera Drive. a mobile home was pushed off the blocks, had the front porch blown away, and had multiple trees damaged. The tornado lifted just east of there before the Smith County line. Max sustained winds were 100 mph.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",199
874692,YAZOO CO.,OIL CITY,2/5/2020,1528,Tornado, ,1,0,0,45000,0,MS,CST-6, ,144515,C,163,JAN,0,0,NWS Storm Survey, ,8.12,800,1,W,3,WNW,MYRLEVILLE,32.6797,-90.4403,32.7374,-90.3186,"This storm tracked through mostly rural and wooded areas of Yazoo County. The tornado touched down near Anding Oil City Road. The tornado was at its strongest first along Anding Oil City Road before crossing Old Anding Road and moved northeast over Old Mississippi 49 before crossing Highway 49. When crossing Fletchers Chapel Road, it destroyed a shed and caused minor shingle damage to a residential home. It then continued across Neely, Kirk and Old Dover Roads, causing tree damage, including uprooted and snapped trees. The tornado again intensified back up to the strongest as it crossed Old Dover Road. The tornado weakened before lifting near the intersection of Paradise and Green Roads, causing some minor tree damage. A majority of the damage noted was numerous uprooted and snapped trees all along the path. Max sustained winds were 93 mph.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",201
874696,ATTALA CO.,KOSCIUSKO ARPT,2/5/2020,1646,Tornado, ,1,0,0,50000,0,MS,CST-6, ,144515,C,7,JAN,0,0,NWS Storm Survey, ,1.66,300,3,ESE,3,S,ETHEL,33.0678,-89.501,33.0735,-89.4732,This brief tornado touched down near County Road 5215 and damaged a few dozen trees along with causing roof damage to 2 metal sheds. The tornado then crossed County Road 5213 where more trees were uprooted. Some minor damage occurred to a mobile home and shed. Power lines were down here as well. The tornado dissipated just east of this location. Max estimated winds were 95 mph.,"A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",205
874698,CHOCTAW CO.,MC COOL,2/5/2020,1702,Tornado, ,1,0,0,5000,0,MS,CST-6, ,144515,C,19,JAN,0,0,NWS Storm Survey, ,1.95,200,4,SSE,5,SE,MC COOL,33.1454,-89.3178,33.1523,-89.2851,"This brief tornado touched down near County Road 5210 and Highway 411 then tracked roughly northeast into western Choctaw County. The tornado quickly grew and downed dozens of trees along Highway 411 just before Hurricane Creek. Power lines were down here as well. As the tornado crossed Kyle Road, it reached EF2 strength as a swath of significant tree damage occurred. A few homes along the road sustained some roof damage and a few sheds were damaged. As the tornado crossed Burks Road, the swath of significant tree damage continued. Here a home along with a mobile home and RV were damaged by fallen trees. The tornado weakened as it crossed into Choctaw County and crossed Hunt and Mountain roads. Max sustained winds were 112 mph and was rated an EF-2 in Attala County. Total path length 5.89 miles. Max width was also 800 yards in Attala County.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",207
870415,COLBERT CO.,BISHOP,2/5/2020,1718,Tornado, ,1,0,0,0,0,AL,CST-6, ,144530,C,33,HUN,0,0,Emergency Manager, ,1.32,60,1,SW,1,ESE,BISHOP,34.6617,-88.1282,34.6648,-88.1055,"A tornado uprooted a couple trees near Petertown Road, which runs parallel to the MS/AL border and continued slightly northeastward toward Allsboro Road.  As the tornado crossed Allsboro Road, it caused more widespread damage along Bishop Lane. Several trees were uprooted while a few softwoods were snapped. |Structural damage, in the form of small farm buildings/sheds, was observed further down Bishop Lane. These structures sustained roof damage while one building also had a collapse of its walls.  The tornado continued eastward and uprooted two more trees before lifting about three quarters of a mile east of Allsboro Road.","A strong influx of moisture, along with a potent upper level jet stream and incoming cold front brought multiple rounds of showers and thunderstorms, some heavy from the early morning of the 5th through the early morning of the 6th.  The first round yielded heavy rainfall in northwest Alabama through southern middle Tennessee during the early morning of the 5th.  A second round occurred with a line of thunderstorms during the late morning and midday hours.  Intense rainfall in a short period of time led to several instances of flash flooding of small creeks and streams.  Several roads were closed or barricaded as a result.||Then, a strong to severe line of thunderstorms developed in Mississippi during the afternoon of the 6th and rolled east through all of north Alabama and southern middle Tennessee during the evening hours. A supercell embedded along the line produced an EF-1 tornado in western Colbert County.  As the line progressed east, several reports of wind damage were received.  These storms also produced intense rainfall on top of already saturated grounds, producing flash flooding, followed by areal flooding that last through the entire day and into the nighttime hours of the 6th.  Once again, several roads became impassible and were closed or barricaded.||This was followed by another band of showers and thunderstorms that lifted northeast from west central and central Alabama through far northeast Alabama during the early morning hours of the 6th.",208
874699,LEAKE CO.,BERTICE,2/5/2020,1733,Tornado, ,1,0,0,55000,0,MS,CST-6, ,144515,C,79,JAN,0,0,NWS Storm Survey, ,9.13,250,2,N,1,S,CARTHAGE,32.6636,-89.6748,32.7112,-89.5284,"This tornado crossed Highway 25 and moved along the Pearl River Bottom, snapping numerous hardwood trees. It moved northeast to near Pleasant Hill Road where it caused a chicken house to collapse on itself, and continued to snap several softwood trees in the nearby wooded area. As the tornado progressed along its northeastward path, it reached Highway 35 and caused the uproot of several trees along the Pearl River bottom, where it lifted thereafter. Max sustained winds 100 mph.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",209
874700,LEAKE CO.,FREENY,2/5/2020,1750,Tornado, ,1,0,0,40000,0,MS,CST-6, ,144515,C,79,JAN,0,0,NWS Storm Survey, ,4.91,150,0,NE,3,NNE,FREE TRADE,32.7049,-89.476,32.7372,-89.4007,"This tornado touched down along Highway 488 and snapped large softwood tree limbs. It then moved northeast to Ellis Road where it caused some roof damage to a manufactured home, as well as snapped and uprooted nearby softwood trees. It continued along its northeastward track to Charley Springs Road where it caused a mobile home to break its tie-downs and roll several yards thus completely destroying it. Additionally, a nearby compost shed composed of mostly wood and some metal was completely destroyed. It continued to track northeast to Hudson Road where it snapped small softwood tree limbs. Once it reached South Williams Road, it uprooted a few softwood trees and snapped small softwood tree limbs before it finally dissipated. Max sustained winds 100 mph.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",210
